subject_id,block_id,trial_no,choice_location,outcomeA,outcomeB,chosen_reward,option_left,option_right,choiceprobA,choiceprobB
16,1,7,left,5,4,4,B,A,0,1
16,1,8,left,4,6,6,B,A,0,1
16,1,9,left,2,3,3,B,A,0,1
16,1,10,left,2,5,5,B,A,0,1
16,1,11,left,3,4,4,B,A,0,1
16,1,12,left,4,3,3,B,A,0,1
16,1,13,right,7,3,7,B,A,1,0
16,1,14,right,5,3,5,B,A,1,0
16,1,15,left,3,4,4,B,A,0,1
16,1,16,left,2,3,3,B,A,0,1
16,1,17,left,3,4,4,B,A,0,1
16,1,18,left,5,6,6,B,A,0,1
16,1,19,left,4,5,5,B,A,0,1
16,1,20,right,4,5,4,B,A,1,0
16,1,21,right,4,2,4,B,A,1,0
16,1,22,right,5,6,5,B,A,1,0
16,1,23,left,6,4,4,B,A,0,1
16,1,24,right,5,6,5,B,A,1,0
16,1,25,left,4,2,2,B,A,0,1
16,1,26,left,6,2,2,B,A,0,1
16,1,27,left,2,3,3,B,A,0,1
16,1,28,left,3,4,4,B,A,0,1
16,1,29,left,5,1,1,B,A,0,1
16,1,30,right,4,5,4,B,A,1,0
16,2,1,right,4,6,6,A,B,0,1
16,2,2,right,4,6,6,A,B,0,1
16,2,3,right,9,6,6,A,B,0,1
16,2,4,right,4,6,6,A,B,0,1
16,2,5,right,4,1,1,A,B,0,1
16,2,6,right,4,6,6,A,B,0,1
16,2,7,right,4,1,1,A,B,0,1
16,2,8,right,4,6,6,A,B,0,1
16,2,9,right,4,6,6,A,B,0,1
16,2,10,right,9,6,6,A,B,0,1
16,2,11,right,4,6,6,A,B,0,1
16,2,12,right,4,6,6,A,B,0,1
16,2,13,right,9,6,6,A,B,0,1
16,2,14,right,4,6,6,A,B,0,1
16,2,15,right,4,1,1,A,B,0,1
16,2,16,right,4,6,6,A,B,0,1
16,2,17,right,4,6,6,A,B,0,1
16,2,18,right,4,1,1,A,B,0,1
16,2,19,right,9,6,6,A,B,0,1
16,2,20,left,4,6,4,A,B,1,0
16,2,21,right,4,6,6,A,B,0,1
16,2,22,left,4,6,4,A,B,1,0
16,2,23,left,4,1,4,A,B,1,0
16,2,24,right,4,6,6,A,B,0,1
16,2,25,right,9,6,6,A,B,0,1
16,2,26,right,4,6,6,A,B,0,1
16,2,27,left,4,6,4,A,B,1,0
16,2,28,left,9,1,9,A,B,1,0
16,2,29,left,4,6,4,A,B,1,0
16,2,30,left,4,6,4,A,B,1,0
16,3,1,-1000,4,6,-1000,A,B,-1000,-1000
16,3,2,-1000,4,6,-1000,A,B,-1000,-1000
16,3,3,-1000,4,6,-1000,A,B,-1000,-1000
16,3,4,-1000,4,6,-1000,A,B,-1000,-1000
16,3,5,-1000,4,6,-1000,A,B,-1000,-1000
16,3,6,-1000,4,6,-1000,A,B,-1000,-1000
16,3,7,-1000,4,6,-1000,A,B,-1000,-1000
16,3,8,-1000,4,6,-1000,A,B,-1000,-1000
16,3,9,-1000,4,6,-1000,A,B,-1000,-1000
16,3,10,-1000,4,6,-1000,A,B,-1000,-1000
16,3,11,-1000,4,6,-1000,A,B,-1000,-1000
16,3,12,-1000,4,6,-1000,A,B,-1000,-1000
16,3,13,-1000,4,1,-1000,A,B,-1000,-1000
16,3,14,-1000,9,6,-1000,A,B,-1000,-1000
16,3,15,-1000,4,6,-1000,A,B,-1000,-1000
16,3,16,-1000,4,6,-1000,A,B,-1000,-1000
16,3,17,-1000,4,6,-1000,A,B,-1000,-1000
16,3,18,-1000,4,6,-1000,A,B,-1000,-1000
16,3,19,-1000,4,6,-1000,A,B,-1000,-1000
16,3,20,-1000,4,6,-1000,A,B,-1000,-1000
16,3,21,-1000,4,6,-1000,A,B,-1000,-1000
16,3,22,-1000,4,6,-1000,A,B,-1000,-1000
16,3,23,-1000,4,6,-1000,A,B,-1000,-1000
16,3,24,-1000,4,6,-1000,A,B,-1000,-1000
16,3,25,-1000,9,6,-1000,A,B,-1000,-1000
16,3,26,-1000,4,1,-1000,A,B,-1000,-1000
16,3,27,-1000,4,6,-1000,A,B,-1000,-1000
16,3,28,-1000,4,6,-1000,A,B,-1000,-1000
16,3,29,-1000,4,6,-1000,A,B,-1000,-1000
16,3,30,-1000,4,6,-1000,A,B,-1000,-1000
16,4,1,right,4,1,1,A,B,0,1
16,4,2,right,4,6,6,A,B,0,1
16,4,3,right,9,1,1,A,B,0,1
16,4,4,right,4,6,6,A,B,0,1
16,4,5,left,9,6,9,A,B,1,0
16,4,6,left,4,6,4,A,B,1,0
16,4,7,right,4,6,6,A,B,0,1
16,4,8,right,4,1,1,A,B,0,1
16,4,9,right,4,6,6,A,B,0,1
16,4,10,right,4,6,6,A,B,0,1
16,4,11,left,9,6,9,A,B,1,0
16,4,12,right,4,6,6,A,B,0,1
16,4,13,right,9,1,1,A,B,0,1
16,4,14,right,9,6,6,A,B,0,1
16,4,15,right,4,1,1,A,B,0,1
16,4,16,left,4,6,4,A,B,1,0
16,4,17,right,4,6,6,A,B,0,1
16,4,18,right,4,6,6,A,B,0,1
16,4,19,right,4,1,1,A,B,0,1
16,4,20,right,4,6,6,A,B,0,1
16,4,21,right,4,6,6,A,B,0,1
16,4,22,left,4,1,4,A,B,1,0
16,4,23,left,9,1,9,A,B,1,0
16,4,24,left,9,6,9,A,B,1,0
16,4,25,left,9,6,9,A,B,1,0
16,4,26,left,4,6,4,A,B,1,0
16,4,27,right,4,6,6,A,B,0,1
16,4,28,right,9,1,1,A,B,0,1
16,4,29,left,4,6,4,A,B,1,0
16,4,30,right,9,1,1,A,B,0,1
17,1,1,right,5,3,3,A,B,0,1
17,1,2,left,3,5,3,A,B,1,0
17,1,3,left,8,2,8,A,B,1,0
17,1,4,right,4,6,6,A,B,0,1
17,1,5,left,7,8,7,A,B,1,0
17,1,6,right,4,2,2,A,B,0,1
17,1,7,left,6,8,6,A,B,1,0
17,1,8,left,1,3,1,A,B,1,0
17,1,9,left,5,7,5,A,B,1,0
17,1,10,left,5,6,5,A,B,1,0
17,1,11,right,2,3,3,A,B,0,1
17,1,12,right,4,5,5,A,B,0,1
17,1,13,right,7,1,1,A,B,0,1
17,1,14,left,5,4,5,A,B,1,0
17,1,15,left,9,5,9,A,B,1,0
17,1,16,left,5,6,5,A,B,1,0
17,1,17,left,7,9,7,A,B,1,0
17,1,18,right,6,7,7,A,B,0,1
17,1,19,right,1,5,5,A,B,0,1
17,1,20,left,2,3,2,A,B,1,0
17,1,21,left,3,4,3,A,B,1,0
17,1,22,left,6,7,6,A,B,1,0
17,1,23,left,5,6,5,A,B,1,0
17,1,24,left,3,7,3,A,B,1,0
17,1,25,right,9,4,4,A,B,0,1
17,1,26,right,7,5,5,A,B,0,1
17,1,27,left,3,4,3,A,B,1,0
17,1,28,left,6,5,6,A,B,1,0
17,1,29,left,8,9,8,A,B,1,0
17,1,30,left,4,1,4,A,B,1,0
17,2,1,-1000,4,6,-1000,B,A,-1000,-1000
17,2,2,-1000,4,6,-1000,B,A,-1000,-1000
17,2,3,-1000,4,6,-1000,B,A,-1000,-1000
17,2,4,-1000,9,1,-1000,B,A,-1000,-1000
17,2,5,-1000,4,6,-1000,B,A,-1000,-1000
17,2,6,-1000,4,1,-1000,B,A,-1000,-1000
17,2,7,-1000,4,6,-1000,B,A,-1000,-1000
17,2,8,-1000,4,6,-1000,B,A,-1000,-1000
17,2,9,-1000,4,6,-1000,B,A,-1000,-1000
17,2,10,-1000,9,6,-1000,B,A,-1000,-1000
17,2,11,-1000,4,6,-1000,B,A,-1000,-1000
17,2,12,-1000,4,6,-1000,B,A,-1000,-1000
17,2,13,-1000,4,6,-1000,B,A,-1000,-1000
17,2,14,-1000,4,6,-1000,B,A,-1000,-1000
17,2,15,-1000,9,1,-1000,B,A,-1000,-1000
17,2,16,-1000,4,1,-1000,B,A,-1000,-1000
17,2,17,-1000,9,6,-1000,B,A,-1000,-1000
17,2,18,-1000,4,6,-1000,B,A,-1000,-1000
17,2,19,-1000,4,6,-1000,B,A,-1000,-1000
17,2,20,-1000,4,6,-1000,B,A,-1000,-1000
17,2,21,-1000,4,6,-1000,B,A,-1000,-1000
17,2,22,-1000,9,6,-1000,B,A,-1000,-1000
17,2,23,-1000,4,1,-1000,B,A,-1000,-1000
17,2,24,-1000,4,6,-1000,B,A,-1000,-1000
17,2,25,-1000,4,6,-1000,B,A,-1000,-1000
17,2,26,-1000,4,6,-1000,B,A,-1000,-1000
17,2,27,-1000,4,6,-1000,B,A,-1000,-1000
17,2,28,-1000,4,1,-1000,B,A,-1000,-1000
17,2,29,-1000,9,6,-1000,B,A,-1000,-1000
17,2,30,-1000,4,6,-1000,B,A,-1000,-1000
17,3,1,left,4,6,6,B,A,0,1
17,3,2,left,4,6,6,B,A,0,1
17,3,3,left,4,6,6,B,A,0,1
17,3,4,left,4,6,6,B,A,0,1
17,3,5,left,4,6,6,B,A,0,1
17,3,6,left,4,6,6,B,A,0,1
17,3,7,right,4,6,4,B,A,1,0
17,3,8,left,4,6,6,B,A,0,1
17,3,9,left,4,1,1,B,A,0,1
17,3,10,right,4,6,4,B,A,1,0
17,3,11,left,4,6,6,B,A,0,1
17,3,12,left,4,6,6,B,A,0,1
17,3,13,left,9,6,6,B,A,0,1
17,3,14,left,4,6,6,B,A,0,1
17,3,15,left,4,6,6,B,A,0,1
17,3,16,left,4,6,6,B,A,0,1
17,3,17,left,9,6,6,B,A,0,1
17,3,18,left,4,6,6,B,A,0,1
17,3,19,left,4,6,6,B,A,0,1
17,3,20,left,4,6,6,B,A,0,1
17,3,21,left,4,6,6,B,A,0,1
17,3,22,left,4,6,6,B,A,0,1
17,3,23,left,4,6,6,B,A,0,1
17,3,24,right,4,6,4,B,A,1,0
17,3,25,right,4,1,4,B,A,1,0
17,3,26,left,4,6,6,B,A,0,1
17,3,27,left,4,6,6,B,A,0,1
17,3,28,left,4,6,6,B,A,0,1
17,3,29,left,4,6,6,B,A,0,1
17,3,30,left,4,6,6,B,A,0,1
17,4,1,left,4,6,6,B,A,0,1
17,4,2,right,4,1,4,B,A,1,0
17,4,3,left,4,6,6,B,A,0,1
17,4,4,right,4,6,4,B,A,1,0
17,4,5,right,9,6,9,B,A,1,0
17,4,6,left,9,6,6,B,A,0,1
17,4,7,left,9,6,6,B,A,0,1
17,4,8,left,4,6,6,B,A,0,1
17,4,9,left,4,1,1,B,A,0,1
17,4,10,left,9,6,6,B,A,0,1
17,4,11,right,9,1,9,B,A,1,0
17,4,12,right,4,6,4,B,A,1,0
17,4,13,left,4,6,6,B,A,0,1
17,4,14,left,4,1,1,B,A,0,1
17,4,15,right,4,1,4,B,A,1,0
17,4,16,right,4,1,4,B,A,1,0
17,4,17,right,4,6,4,B,A,1,0
17,4,18,right,4,1,4,B,A,1,0
17,4,19,right,9,6,9,B,A,1,0
17,4,20,left,4,1,1,B,A,0,1
17,4,21,left,4,6,6,B,A,0,1
17,4,22,left,4,6,6,B,A,0,1
17,4,23,left,4,6,6,B,A,0,1
17,4,24,right,9,6,9,B,A,1,0
17,4,25,right,4,1,4,B,A,1,0
17,4,26,right,9,6,9,B,A,1,0
17,4,27,left,4,6,6,B,A,0,1
17,4,28,left,4,6,6,B,A,0,1
17,4,29,left,9,6,6,B,A,0,1
17,4,30,right,9,1,9,B,A,1,0
18,1,1,-1000,8,5,-1000,B,A,-1000,-1000
18,1,2,-1000,6,8,-1000,B,A,-1000,-1000
18,1,3,-1000,4,5,-1000,B,A,-1000,-1000
18,1,4,-1000,9,3,-1000,B,A,-1000,-1000
18,1,5,-1000,6,9,-1000,B,A,-1000,-1000
18,1,6,-1000,4,5,-1000,B,A,-1000,-1000
18,1,7,-1000,6,7,-1000,B,A,-1000,-1000
18,1,8,-1000,5,6,-1000,B,A,-1000,-1000
18,1,9,-1000,7,8,-1000,B,A,-1000,-1000
18,1,10,-1000,6,8,-1000,B,A,-1000,-1000
18,1,11,-1000,5,6,-1000,B,A,-1000,-1000
18,1,12,-1000,6,7,-1000,B,A,-1000,-1000
18,1,13,-1000,5,7,-1000,B,A,-1000,-1000
18,1,14,-1000,7,8,-1000,B,A,-1000,-1000
18,1,15,-1000,6,7,-1000,B,A,-1000,-1000
18,1,16,-1000,7,6,-1000,B,A,-1000,-1000
18,1,17,-1000,4,5,-1000,B,A,-1000,-1000
18,1,18,-1000,5,6,-1000,B,A,-1000,-1000
18,1,19,-1000,4,6,-1000,B,A,-1000,-1000
18,1,20,-1000,6,4,-1000,B,A,-1000,-1000
18,1,21,-1000,8,6,-1000,B,A,-1000,-1000
18,1,22,-1000,8,7,-1000,B,A,-1000,-1000
18,1,23,-1000,6,7,-1000,B,A,-1000,-1000
18,1,24,-1000,7,4,-1000,B,A,-1000,-1000
18,1,25,-1000,5,6,-1000,B,A,-1000,-1000
18,1,26,-1000,8,5,-1000,B,A,-1000,-1000
18,1,27,-1000,3,5,-1000,B,A,-1000,-1000
18,1,28,-1000,5,6,-1000,B,A,-1000,-1000
18,1,29,-1000,7,4,-1000,B,A,-1000,-1000
18,1,30,-1000,7,4,-1000,B,A,-1000,-1000
18,2,1,right,4,6,4,B,A,1,0
18,2,2,right,4,6,4,B,A,1,0
18,2,3,left,4,6,6,B,A,0,1
18,2,4,left,4,1,1,B,A,0,1
18,2,5,left,9,6,6,B,A,0,1
18,2,6,left,4,6,6,B,A,0,1
18,2,7,left,4,1,1,B,A,0,1
18,2,8,right,4,6,4,B,A,1,0
18,2,9,right,9,6,9,B,A,1,0
18,2,10,right,4,6,4,B,A,1,0
18,2,11,right,4,6,4,B,A,1,0
18,2,12,right,4,6,4,B,A,1,0
18,2,13,right,4,1,4,B,A,1,0
18,2,14,right,9,6,9,B,A,1,0
18,2,15,right,4,6,4,B,A,1,0
18,2,16,right,9,6,9,B,A,1,0
18,2,17,right,4,6,4,B,A,1,0
18,2,18,right,4,6,4,B,A,1,0
18,2,19,right,4,1,4,B,A,1,0
18,2,20,right,4,6,4,B,A,1,0
18,2,21,right,4,6,4,B,A,1,0
18,2,22,right,9,6,9,B,A,1,0
18,2,23,right,4,1,4,B,A,1,0
18,2,24,right,4,6,4,B,A,1,0
18,2,25,right,4,6,4,B,A,1,0
18,2,26,right,4,6,4,B,A,1,0
18,2,27,right,4,6,4,B,A,1,0
18,2,28,right,9,6,9,B,A,1,0
18,2,29,right,4,1,4,B,A,1,0
18,2,30,right,4,6,4,B,A,1,0
18,3,1,right,4,6,4,B,A,1,0
18,3,2,right,4,6,4,B,A,1,0
18,3,3,right,9,6,9,B,A,1,0
18,3,4,right,4,6,4,B,A,1,0
18,3,5,right,4,6,4,B,A,1,0
18,3,6,right,4,6,4,B,A,1,0
18,3,7,right,4,6,4,B,A,1,0
18,3,8,right,4,6,4,B,A,1,0
18,3,9,right,4,6,4,B,A,1,0
18,3,10,right,4,6,4,B,A,1,0
18,3,11,left,4,6,6,B,A,0,1
18,3,12,left,4,6,6,B,A,0,1
18,3,13,left,4,6,6,B,A,0,1
18,3,14,left,4,1,1,B,A,0,1
18,3,15,left,4,6,6,B,A,0,1
18,3,16,left,4,6,6,B,A,0,1
18,3,17,left,4,1,1,B,A,0,1
18,3,18,left,4,6,6,B,A,0,1
18,3,19,right,4,6,4,B,A,1,0
18,3,20,right,9,6,9,B,A,1,0
18,3,21,right,4,6,4,B,A,1,0
18,3,22,right,4,6,4,B,A,1,0
18,3,23,right,4,6,4,B,A,1,0
18,3,24,right,4,6,4,B,A,1,0
18,3,25,right,4,6,4,B,A,1,0
18,3,26,right,4,6,4,B,A,1,0
18,3,27,right,4,6,4,B,A,1,0
18,3,28,right,4,6,4,B,A,1,0
18,3,29,right,4,6,4,B,A,1,0
18,3,30,right,4,6,4,B,A,1,0
18,4,1,left,4,1,1,B,A,0,1
18,4,2,right,4,1,4,B,A,1,0
18,4,3,right,4,6,4,B,A,1,0
18,4,4,left,4,6,6,B,A,0,1
18,4,5,left,4,6,6,B,A,0,1
18,4,6,left,9,1,1,B,A,0,1
18,4,7,right,4,6,4,B,A,1,0
18,4,8,left,9,6,6,B,A,0,1
18,4,9,right,4,6,4,B,A,1,0
18,4,10,right,9,6,9,B,A,1,0
18,4,11,right,4,6,4,B,A,1,0
18,4,12,right,4,6,4,B,A,1,0
18,4,13,right,9,1,9,B,A,1,0
18,4,14,right,9,1,9,B,A,1,0
18,4,15,right,4,6,4,B,A,1,0
18,4,16,right,4,6,4,B,A,1,0
18,4,17,right,4,1,4,B,A,1,0
18,4,18,right,4,6,4,B,A,1,0
18,4,19,right,4,1,4,B,A,1,0
18,4,20,right,9,6,9,B,A,1,0
18,4,21,right,4,6,4,B,A,1,0
18,4,22,right,9,6,9,B,A,1,0
18,4,23,right,9,6,9,B,A,1,0
18,4,24,right,4,1,4,B,A,1,0
18,4,25,right,4,6,4,B,A,1,0
18,4,26,right,4,6,4,B,A,1,0
18,4,27,right,9,6,9,B,A,1,0
18,4,28,right,4,1,4,B,A,1,0
18,4,29,right,9,6,9,B,A,1,0
18,4,30,right,4,1,4,B,A,1,0
19,1,1,right,5,7,7,A,B,0,1
19,1,2,right,7,9,9,A,B,0,1
19,1,3,right,6,7,7,A,B,0,1
19,1,4,right,1,3,3,A,B,0,1
19,1,5,left,7,5,7,A,B,1,0
19,1,6,left,4,1,4,A,B,1,0
19,1,7,right,6,8,8,A,B,0,1
19,1,8,right,5,3,3,A,B,0,1
19,1,9,left,4,6,4,A,B,1,0
19,1,10,right,4,2,2,A,B,0,1
19,1,11,right,2,3,3,A,B,0,1
19,1,12,left,5,6,5,A,B,1,0
19,1,13,left,1,5,1,A,B,1,0
19,1,14,right,3,4,4,A,B,0,1
19,1,15,right,4,5,5,A,B,0,1
19,1,16,right,6,5,5,A,B,0,1
19,1,17,right,8,9,9,A,B,0,1
19,1,18,right,7,8,8,A,B,0,1
19,1,19,right,3,4,4,A,B,0,1
19,1,20,right,8,2,2,A,B,0,1
19,1,21,right,3,7,7,A,B,0,1
19,1,22,right,9,4,4,A,B,0,1
19,1,23,left,6,7,6,A,B,1,0
19,1,24,left,5,6,5,A,B,1,0
19,1,25,right,5,4,4,A,B,0,1
19,1,26,right,9,5,5,A,B,0,1
19,1,27,right,5,6,6,A,B,0,1
19,1,28,right,3,5,5,A,B,0,1
19,1,29,right,2,3,3,A,B,0,1
19,1,30,right,7,1,1,A,B,0,1
19,2,1,left,9,6,9,A,B,1,0
19,2,2,right,4,6,6,A,B,0,1
19,2,3,right,4,6,6,A,B,0,1
19,2,4,right,4,6,6,A,B,0,1
19,2,5,left,4,1,4,A,B,1,0
19,2,6,right,9,6,6,A,B,0,1
19,2,7,left,4,6,4,A,B,1,0
19,2,8,right,4,6,6,A,B,0,1
19,2,9,right,4,1,1,A,B,0,1
19,2,10,right,4,6,6,A,B,0,1
19,2,11,right,4,6,6,A,B,0,1
19,2,12,left,4,6,4,A,B,1,0
19,2,13,right,4,1,1,A,B,0,1
19,2,14,right,9,6,6,A,B,0,1
19,2,15,right,4,6,6,A,B,0,1
19,2,16,right,9,6,6,A,B,0,1
19,2,17,right,4,6,6,A,B,0,1
19,2,18,left,4,1,4,A,B,1,0
19,2,19,left,4,6,4,A,B,1,0
19,2,20,right,4,6,6,A,B,0,1
19,2,21,right,4,6,6,A,B,0,1
19,2,22,right,9,1,1,A,B,0,1
19,2,23,right,4,6,6,A,B,0,1
19,2,24,right,4,6,6,A,B,0,1
19,2,25,right,4,6,6,A,B,0,1
19,2,26,left,4,6,4,A,B,1,0
19,2,27,left,9,6,9,A,B,1,0
19,2,28,right,4,1,1,A,B,0,1
19,2,29,right,4,6,6,A,B,0,1
19,2,30,left,4,6,4,A,B,1,0
19,3,1,right,4,6,6,A,B,0,1
19,3,2,right,4,6,6,A,B,0,1
19,3,3,right,4,6,6,A,B,0,1
19,3,4,right,4,6,6,A,B,0,1
19,3,5,right,4,6,6,A,B,0,1
19,3,6,right,4,6,6,A,B,0,1
19,3,7,right,9,6,6,A,B,0,1
19,3,8,right,4,1,1,A,B,0,1
19,3,9,right,4,6,6,A,B,0,1
19,3,10,right,4,6,6,A,B,0,1
19,3,11,right,4,6,6,A,B,0,1
19,3,12,right,4,6,6,A,B,0,1
19,3,13,right,4,6,6,A,B,0,1
19,3,14,right,4,6,6,A,B,0,1
19,3,15,right,4,6,6,A,B,0,1
19,3,16,right,4,6,6,A,B,0,1
19,3,17,right,4,6,6,A,B,0,1
19,3,18,right,9,6,6,A,B,0,1
19,3,19,right,4,6,6,A,B,0,1
19,3,20,right,4,6,6,A,B,0,1
19,3,21,right,4,6,6,A,B,0,1
19,3,22,right,4,6,6,A,B,0,1
19,3,23,right,4,6,6,A,B,0,1
19,3,24,right,4,6,6,A,B,0,1
19,3,25,right,4,6,6,A,B,0,1
19,3,26,right,4,6,6,A,B,0,1
19,3,27,right,4,6,6,A,B,0,1
19,3,28,right,4,6,6,A,B,0,1
19,3,29,right,4,1,1,A,B,0,1
19,3,30,right,4,6,6,A,B,0,1
19,4,1,-1000,4,6,-1000,A,B,-1000,-1000
19,4,2,-1000,4,6,-1000,A,B,-1000,-1000
19,4,3,-1000,9,6,-1000,A,B,-1000,-1000
19,4,4,-1000,9,6,-1000,A,B,-1000,-1000
19,4,5,-1000,4,6,-1000,A,B,-1000,-1000
19,4,6,-1000,4,1,-1000,A,B,-1000,-1000
19,4,7,-1000,4,6,-1000,A,B,-1000,-1000
19,4,8,-1000,4,1,-1000,A,B,-1000,-1000
19,4,9,-1000,4,6,-1000,A,B,-1000,-1000
19,4,10,-1000,9,1,-1000,A,B,-1000,-1000
19,4,11,-1000,9,1,-1000,A,B,-1000,-1000
19,4,12,-1000,4,6,-1000,A,B,-1000,-1000
19,4,13,-1000,4,6,-1000,A,B,-1000,-1000
19,4,14,-1000,9,1,-1000,A,B,-1000,-1000
19,4,15,-1000,4,6,-1000,A,B,-1000,-1000
19,4,16,-1000,9,6,-1000,A,B,-1000,-1000
19,4,17,-1000,4,6,-1000,A,B,-1000,-1000
19,4,18,-1000,9,6,-1000,A,B,-1000,-1000
19,4,19,-1000,4,6,-1000,A,B,-1000,-1000
19,4,20,-1000,4,1,-1000,A,B,-1000,-1000
19,4,21,-1000,4,6,-1000,A,B,-1000,-1000
19,4,22,-1000,4,1,-1000,A,B,-1000,-1000
19,4,23,-1000,9,6,-1000,A,B,-1000,-1000
19,4,24,-1000,4,1,-1000,A,B,-1000,-1000
19,4,25,-1000,9,6,-1000,A,B,-1000,-1000
19,4,26,-1000,4,6,-1000,A,B,-1000,-1000
19,4,27,-1000,9,1,-1000,A,B,-1000,-1000
19,4,28,-1000,4,6,-1000,A,B,-1000,-1000
19,4,29,-1000,4,6,-1000,A,B,-1000,-1000
19,4,30,-1000,4,1,-1000,A,B,-1000,-1000
20,1,1,right,6,7,7,A,B,0,1
20,1,2,right,4,6,6,A,B,0,1
20,1,3,right,8,4,4,A,B,0,1
20,1,4,left,3,4,3,A,B,1,0
20,1,5,right,4,9,9,A,B,0,1
20,1,6,left,3,5,3,A,B,1,0
20,1,7,right,9,4,4,A,B,0,1
20,1,8,left,4,3,4,A,B,1,0
20,1,9,right,4,5,5,A,B,0,1
20,1,10,right,2,3,3,A,B,0,1
20,1,11,left,3,5,3,A,B,1,0
20,1,12,left,8,2,8,A,B,1,0
20,1,13,right,7,3,3,A,B,0,1
20,1,14,right,7,8,8,A,B,0,1
20,1,15,right,7,5,5,A,B,0,1
20,1,16,left,5,1,5,A,B,1,0
20,1,17,right,6,7,7,A,B,0,1
20,1,18,right,1,5,5,A,B,0,1
20,1,19,left,6,2,6,A,B,1,0
20,1,20,right,2,3,3,A,B,0,1
20,1,21,right,7,4,4,A,B,0,1
20,1,22,right,6,7,7,A,B,0,1
20,1,23,right,5,6,6,A,B,0,1
20,1,24,right,3,4,4,A,B,0,1
20,1,25,left,5,6,5,A,B,1,0
20,1,26,left,6,5,6,A,B,1,0
20,1,27,left,5,7,5,A,B,1,0
20,1,28,left,5,6,5,A,B,1,0
20,1,29,left,4,6,4,A,B,1,0
20,1,30,left,5,8,5,A,B,1,0
20,2,1,right,4,6,4,B,A,1,0
20,2,2,right,4,6,4,B,A,1,0
20,2,3,right,9,6,9,B,A,1,0
20,2,4,right,4,6,4,B,A,1,0
20,2,5,left,4,1,1,B,A,0,1
20,2,6,left,9,6,6,B,A,0,1
20,2,7,left,4,1,1,B,A,0,1
20,2,8,left,4,6,6,B,A,0,1
20,2,9,right,4,6,4,B,A,1,0
20,2,10,right,4,6,4,B,A,1,0
20,2,11,right,4,6,4,B,A,1,0
20,2,12,right,4,6,4,B,A,1,0
20,2,13,right,4,6,4,B,A,1,0
20,2,14,left,9,1,1,B,A,0,1
20,2,15,right,4,6,4,B,A,1,0
20,2,16,right,4,6,4,B,A,1,0
20,2,17,left,4,6,6,B,A,0,1
20,2,18,left,9,6,6,B,A,0,1
20,2,19,right,4,1,4,B,A,1,0
20,2,20,right,4,6,4,B,A,1,0
20,2,21,left,4,6,6,B,A,0,1
20,2,22,left,4,1,1,B,A,0,1
20,2,23,left,4,6,6,B,A,0,1
20,2,24,left,4,6,6,B,A,0,1
20,2,25,right,9,6,9,B,A,1,0
20,2,26,right,4,6,4,B,A,1,0
20,2,27,left,4,1,1,B,A,0,1
20,2,28,left,4,6,6,B,A,0,1
20,2,29,left,9,6,6,B,A,0,1
20,2,30,right,4,6,4,B,A,1,0
20,3,1,left,4,6,6,B,A,0,1
20,3,2,left,4,6,6,B,A,0,1
20,3,3,left,4,6,6,B,A,0,1
20,3,4,left,4,6,6,B,A,0,1
20,3,5,left,4,6,6,B,A,0,1
20,3,6,left,4,6,6,B,A,0,1
20,3,7,left,9,6,6,B,A,0,1
20,3,8,left,4,6,6,B,A,0,1
20,3,9,left,4,6,6,B,A,0,1
20,3,10,left,4,1,1,B,A,0,1
20,3,11,left,4,6,6,B,A,0,1
20,3,12,left,4,6,6,B,A,0,1
20,3,13,left,4,6,6,B,A,0,1
20,3,14,left,4,6,6,B,A,0,1
20,3,15,left,4,6,6,B,A,0,1
20,3,16,left,4,6,6,B,A,0,1
20,3,17,left,4,6,6,B,A,0,1
20,3,18,left,4,6,6,B,A,0,1
20,3,19,left,4,6,6,B,A,0,1
20,3,20,left,9,1,1,B,A,0,1
20,3,21,left,4,6,6,B,A,0,1
20,3,22,left,4,6,6,B,A,0,1
20,3,23,left,4,6,6,B,A,0,1
20,3,24,left,4,6,6,B,A,0,1
20,3,25,left,4,6,6,B,A,0,1
20,3,26,left,4,6,6,B,A,0,1
20,3,27,left,4,6,6,B,A,0,1
20,3,28,left,4,6,6,B,A,0,1
20,3,29,left,4,6,6,B,A,0,1
20,3,30,left,4,6,6,B,A,0,1
20,4,1,-1000,9,6,-1000,A,B,-1000,-1000
20,4,2,-1000,9,6,-1000,A,B,-1000,-1000
20,4,3,-1000,4,1,-1000,A,B,-1000,-1000
20,4,4,-1000,4,6,-1000,A,B,-1000,-1000
20,4,5,-1000,9,1,-1000,A,B,-1000,-1000
20,4,6,-1000,4,6,-1000,A,B,-1000,-1000
20,4,7,-1000,4,6,-1000,A,B,-1000,-1000
20,4,8,-1000,9,1,-1000,A,B,-1000,-1000
20,4,9,-1000,4,1,-1000,A,B,-1000,-1000
20,4,10,-1000,9,6,-1000,A,B,-1000,-1000
20,4,11,-1000,4,6,-1000,A,B,-1000,-1000
20,4,12,-1000,4,6,-1000,A,B,-1000,-1000
20,4,13,-1000,4,6,-1000,A,B,-1000,-1000
20,4,14,-1000,4,1,-1000,A,B,-1000,-1000
20,4,15,-1000,4,6,-1000,A,B,-1000,-1000
20,4,16,-1000,4,1,-1000,A,B,-1000,-1000
20,4,17,-1000,9,6,-1000,A,B,-1000,-1000
20,4,18,-1000,4,1,-1000,A,B,-1000,-1000
20,4,19,-1000,4,1,-1000,A,B,-1000,-1000
